0
0.34992
0.02866
0
0.02866
0.02866
0
0
0
0
0
0
0
0.20919
0
0
0.02866
0.14828
0
0
0
0
0
0
0
0.29655
0
0
0.29655
0
0
0
0.686
0.29655
71.402
0
0
0
1.1194
2.9269
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.8842
0
0
0
0
0
0
0
0
25.192
0
0
0
35.078
0
6.8199
0.25837
0
0
0
0
0
0
0
0
0
0
0
0
0
59.513
0
6.9096
0
0
0
0
0
0
0
0
0
0
0
0
0
2.0238
0
0
0
0
0
0
0
0.021197
0.019877
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01035
0
0
0.0051751
0
0
0
0
0
0
0
0
0.80339
0
0
0
0
0.01838
0
0
0.24495
0
0
0
0
0
0
0.01838
0
0
0
0
0
0
0
0
8.4529
0
0.37108
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.376
0
11.388
0
0
0
0
0
0
0.52879
0
0
0
0
0
0
0
0
2.6339
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.5286
0.97294
0
0
0.041423
0
0
0.041423
0
0
0
0
0
0
0
0
0.59693
0
0
0.041423
0
0
0
0
0
0
0
0
0
0
0
0
0
94.946
0
0
0.97294
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.2604
0
0
0.37069
0.33362
0
0
0
0.37069
0
0
0.37069
0
0
0
0
0
0
0
0
