1,0,0,54.97,1.9575,0.012987,0,0,0,100,0,0.0035463
1,0,1,62.569,1.5708,0.0093385,0,63.957,1.6476,0.012987,7,0.023939
1,0,2,99.336,1.7048,0.0015126,1,0,0,100,0,0.034931
1,0,3,99.343,1.9034,0.0048841,8,0,0,100,0,0.046197
1,0,4,99.987,1.7339,0.017004,10,0,0,100,0,0.082604
1,0,5,98.974,1.4392,0.013603,0,99.964,1.4202,0.00045405,7,0.050896
1,0,6,98.97,1.4264,0.0048841,0,99.858,1.4041,0.00045405,7,0.052276
1,0,7,99.693,1.4418,0.0048841,0,99.931,1.3822,0.00022702,6,0.053884
1,0,8,99.359,1.3242,0.017004,0,99.084,1.2068,0.00045405,9,0.048211
1,0,9,99.999,0.85603,0.003926,7,0,0,100,0,0.048244
1,0,10,99.988,0.8519,0.003926,5,0,0,100,0,0.050667
1,0,11,99.995,1.226,0.003926,31,0,0,100,0,0.05331
1,0,12,99.983,1.2236,0.003926,33,0,0,100,0,0.059357
1,0,13,99.189,1.1293,0.001963,11,0,0,100,0,0.056706
1,0,14,99.523,1.1552,0.001963,11,0,0,100,0,0.060887
1,0,15,99.69,1.1307,0.0093385,14,0,0,100,0,0.059089
1,0,16,99.518,1.2741,0.0093385,17,0,0,100,0,0.06196
1,0,17,99.518,1.408,0.0055116,19,0,0,100,0,0.062308
1,0,18,99.963,1.3621,0.007852,67,0,0,100,0,0.064928
1,0,19,99.656,1.6072,0.0055116,30,0,0,100,0,0.067377
1,0,20,99.668,2.1032,0.0055116,38,0,0,100,0,0.067777
1,0,21,99.954,1.558,0.0055116,27,0,0,100,0,0.067984
1,0,22,99.569,1.7827,0.0055116,40,0,0,100,0,0.071562
1,1,0,54.97,1.9575,0.012987,0,0,0,100,0,0.0038569
1,1,1,62.569,1.5708,0.0093385,0,63.957,1.6476,0.012987,7,0.028788
1,1,2,65.41,1.4112,0.0093385,0,70.277,1.3492,0.012987,10,0.028965
1,1,3,99.972,1.766,0.0015126,0,80.334,1.6079,0.0084889,12,0.042975
1,1,4,99.669,1.5332,0.0048841,0,99.833,1.4757,0.00045405,6,0.072429
1,1,5,99.745,1.4598,0.013603,0,99.936,1.424,0.00045405,5,0.044518
1,1,6,98.97,1.4264,0.0048841,0,99.858,1.4041,0.00045405,7,0.046062
1,1,7,99.966,1.4782,0.0048841,0,99.349,1.4731,0.00045405,4,0.04811
1,1,8,99.966,1.2047,0.013603,1,0,0,100,0,0.049349
1,1,9,99.966,1.127,0.013603,2,0,0,100,0,0.050657
1,1,10,99.715,1.2043,0.017004,1,0,0,100,0,0.055719
1,1,11,99.715,1.1437,0.017004,2,0,0,100,0,0.051882
1,1,12,99.715,1.1225,0.017004,1,0,0,100,0,0.054776
1,1,13,99.843,1.1355,0.017004,3,0,0,100,0,0.05714
1,1,14,99.957,1.0862,0.003926,39,0,0,100,0,0.055616
1,1,15,99.943,1.0838,0.003926,43,0,0,100,0,0.059309
1,1,16,99.934,1.0631,0.003926,44,0,0,100,0,0.05898
1,1,17,99.864,1.2004,0.003926,46,0,0,100,0,0.058659
1,1,18,99.864,1.2275,0.003926,59,0,0,100,0,0.063723
1,1,19,99.88,1.4906,0.001963,24,0,0,100,0,0.065353
1,1,20,99.954,1.4894,0.0055116,24,0,0,100,0,0.06415
1,1,21,99.954,1.558,0.0055116,27,0,0,100,0,0.06833
1,1,22,99.569,1.7827,0.0055116,40,0,0,100,0,0.068087
1,2,0,54.97,1.9575,0.012987,0,0,0,100,0,0.0039596
1,2,1,62.569,1.5708,0.0093385,0,63.957,1.6476,0.012987,7,0.022497
1,2,2,65.41,1.4112,0.0093385,0,70.277,1.3492,0.012987,10,0.028012
