0,0,0,0,0,0,0,0,0,0,55330,0,6914.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1047e+05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,63887,0,0,0,0,0,0,0,0,94888,0,0,0,0,0,0,0,0,0,7.4158e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31679,0,0,0,0,0,69293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3383e+06,0,0,0,0,0,0,0,0,39800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0438e+05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3575e+05,0,0,0,0,0,0,0,0,2.4194e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7478.1,0,0,0,0,0
0,0,0,49346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310.8,0,0,0,0,0,0
0,0,0,0,0,303.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.1,0,0,0,0,419.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.29,0,0,0,0,0,0
0,0,0,0,8666.2,1.6606,1.6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1331,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,0,0,0,0,0,44.477,0,0,0,0,0,0,0,0,0,1.3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,45.49,0,0,0,0,7.2782,0,0,0.81016,0,0,0,0,0.81016,751.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5211e+05,0,0,0,88019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.31,0,0,0,0,0,28037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4578.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.164,0,0.03136,0,0,0
1268.9,0,0,0,0,0,0,0,0,0,0,0,52.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4653e+05,0,0,0,0
0,0,2.4909,0.0096,0,0,0,0,0,0,0,2.0085,0,2.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.3952e+05,0,8.6553e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72859,0,0,0,0,0,0,0,0,0,0,0,45268,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,51666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.85,0,0,0,0,0,0,0,0,0,0,0.03272,0,0,0.03272,0.03272,0,0,0,0,0,0,0,0
0,0,0,0,1141.9,0,0,0,0,0,26071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.23,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78145,0,0,0,0,0,0,0,0,0,1.8149e+05,0
0,0,6.5726e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9212e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626.8
0,0,0,0,0,0,3.3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3036,0,0,3.3036,0,0,0,0,0,0,0,0,4.8009e+05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1622e+05,0,0,0,0,0,0,0,0,0,0,0,0,765.06,0,0,1.6995e+05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1589e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7178.9,1.7616e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3661.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.35,3.7616,0,0,0,0,0,162.8,0,0,0,0,0.15384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.1561e+05,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,35283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,0,0,0,0,0,49.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.976,0,0
1.2917e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.494e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9536e+05,0,0,0,0,0,0,0
0,11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49741,0,0,0,0
18.757,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3036,0,3.3036,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03272,0,0,0,0,0,0,0,0,0,0,0,0
